,Product_code,Words,sentences
6582,B09GB2N7M7,quality,"Based on my 2 days usage, I like the following:Lenovo ThinkPad series quality maintained for E14 as wellLightweight1TB with SSD drive combination."
6583,B09GB2N7M7,quality,"I bought it for 58k.I think it is a value for money if you want good built quality, good battery backup, fingerprint senser, and many features which prove that this suffices the needs of almost everyone.Even though it has i5, it still gets done most of the jobs without an issue, but you will definitely feel the difference with i7, like I did since had been using a lenovo i7 thinkpad before this."
6584,B09GB2N7M7,quality,* Good build quality.
6585,B09GB2N7M7,quality,Speaker quality is OKOKPros:1.
6586,B09GB2N7M7,quality,"Considering the current circumstances, where most of us are on video calls; I am absolutely shocked to experience the camera quality of this laptop."
6587,B09GB2N7M7,quality,"I am working in an IT firm & used many of business laptops.But thinkpad impressed me the most for it's durability & quality.I was searching a good laptop for office uses andafter reviewd a lot i choose thinkpad E14 over dell inspiron .Below are some highlights i experienced over a week.Pros-Good displayNice keyboardBest processerFast chargingCons-Sound quality is not that great.No bags provided with box
I love it!"
6588,B09GB2N7M7,quality,The system quality is very good.
6589,B09GB2N7M7,quality,"Cant you give good product inspite of charging such a huge amount
Poor quality display and got defective flickering screen."
6590,B09GB2N7M7,quality,"Audio is good which includes Dolby Atmos.Cons: average camera quality, finger marks will be printed on the laptop (as it is black it is not much visible)Pros: USB 3.1(Gen 1), USB 3.1 ports are given which speeds up reading the data, pre installed microsoft home, good display, etc.I think it is the best laptop in the given price range."
6591,B09GB2N7M7,quality,"None of the other laptops have these features and quality in this price range, its absolutely go ahead to buy this laptop."
6592,B09GB2N7M7,quality,Excellent Product.Premium looks.Sturdy build quality.Professional performance.Best value for money product.Easily beats laptops in the 80/90K price range.
6593,B09GB2N7M7,quality,"Battery is needed some improvement
Great Laptop in this price range of 60K...but 128SSD is not enough...cemera quality is not good...its should have atleast 2 years warranty at this price....Can any one suggest for extended warranty for next 2 years..."
6594,B09GB2N7M7,quality,Display quality not very good but if you’re a regular user it won’t bother.
6595,B09GB2N7M7,quality,"This is a good anti glare quality, sufficient battery life about 6-7 hours during continue work, weight of laptop not friendly."
6596,B09GB2N7M7,quality,"A nice laptop 👍 ever I bought
Good product 🙂👍
Sturdy n compact
The best ..just go for it
Best quality
Nice
Best in the price range !"
6597,B09GB2N7M7,quality,"(Fn + Spacebar)Feels like soft touch  keyboard.MS Office installation was very simple using my Microsoft acct.128 GB for OS + additional 1 TB for storage.Fingerprint sensor works excellent.Light weight, fast charge feature working great.5 to 6 hrs battery backup when using MSoffice with internet.Speakers sound quality is good enough to watch movies."
6598,B09GB2N7M7,quality,"58990/-What I likeBuild quality is very sturdy, its a Military grade laptop as you knowSturdy touchpadJoystick + center button make scrolling a breezeKeys are concave shaped, good feedbackBacklit keyboard - 2 levels of brightnessFingerprint reader Windows Hello works wellMS Office 2019 pre-installed (yet to figure out where is the key)180 deg swivelBootup I think was 7-8 secs, did not time it but was def under 10 secsQuite fast, Lag freePrivacy shutter for webcam is nice65W fast charger- charges 7% to 100% in 1 hour 15 mins approx."
6599,B09GB2N7M7,quality,Battery stopped after 3 years and ram started giving issues as the ran is very cheap quality.2nd I bought a motorola G2 not knowing that it was owned by lenovo.
6600,B08XBZBFCQ,battery,"Big regret buying this laptop
1-look/finish/color awsome 5/52-display 4/53-battery 4/54-speed super 5/5 (multiple tasking easy)5-graphic card 4/5 (GTA5 tested)6-price 4/5 (brand value, otherwise 2-3k should be less)7-big still look compact8- inbuilt speakers 4/59-front camera 4/510-office support free lifetime (+point)
The laptop is sleek for its weight."
6601,B08XBZBFCQ,battery,In battery saver mode you can watch downloaded videos for upto 8 hours.
6602,B08XBZBFCQ,battery,In performance mode the battery drains up too quickly.
6603,B08XBZBFCQ,battery,"Everything about the laptop is near perfect, if battery life is not your major point of usage, go for it."
6604,B08XBZBFCQ,battery,The battery life is decent but could have been better.
6605,B08XBZBFCQ,battery,The battery is internal.
6606,B08XBZBFCQ,battery,"Pros:1) This laptop is value for money and have  the latest i5 11th gen processor.2) It is slim sleek and light weight, easy to  carry.3) Has narrow brezzels.4) Keyboard has backlit.5) Some people were saying that it haspower button on the left of power button  which makes them think that laptop may get shutdown while clicking delete but it is totally wrong as if it may get clicked by mistake then laptop won't get shutdown we need to press windows button+power button to shut down.6) Fingerprint is very fast get log in 1 sec.Cons:1) It doesn't have backlit in spacebar.2) Battery backup isn't that good as it has  41wh battery.3) laptop doesn't open single handed.4) camera quality is not that good but it isn't a major issue as all laptop except surface books and macbook have bad camera quality.5) touchpad is a little rough but again not an issue you will get habitual towards it."
6607,B08XBZBFCQ,battery,"I recommend to buy this laptop if you are looking for decent battery life, great performance and fast and smooth user experience."
6608,B08XBZBFCQ,battery,There are four modes of battery but \'best battery life\' mode also drains quite fast.Now coming to the two big problems:1.
6609,B08XBZBFCQ,battery,"Fingerprint scanner, audio speakers, battery backup are all fine."
6610,B08XBZBFCQ,battery,"*Fast charging, 20-100% in 1 hour 15 minutes, 20-80% in 40 minutes.Cons:*It is mentioned in the specification, it has 8 hours of battery backup for video."
6611,B08XBZBFCQ,battery,"The battery is really great.3) Display 7/10- It is not that great, if u are working near a window or some light falling on the sceen, it gets difficult viewing things.4) Performace 9/10- The 16 GB Ram and the i5 11th Gen processor is superb, have never experienced lagging till date.5) Editting 8/10- Have been using Photoshop since a month, and the 2GB Graphic Card performs quite good."
6612,B08XBZBFCQ,battery,"Don't purchase product is not good"", 'While changing time touch pad current passing it is  waste product
The product is really good, really fast, slim, good batteryCons GPU heat in high frame rate game (can be managed with cooling pad or ac room) Screen is not top level ~ averageGaming is really good for beginnersBattery backup is really Good67k ~ valve for money product
Laptop is goodPerforming well with 5 big software packages installed in itGood battery life
Love the product..."
6613,B08XBZBFCQ,battery,The only drawback is that the battery life is pretty average.
6614,B08XBZBFCQ,battery,Finding the battery life also good.
6615,B08XBZBFCQ,battery,"But no resolution
Worst product delivered and Amazon customer service people were also giving worst service
Battery drains out too quickly...rest everything is as expected
Battery stopped charging suddenly.. showing error message battery failure.. less than 5 month old laptop.."
6616,B08XBZBFCQ,battery,"High performance, long battery life, Good camera and speakers.. long display.. its a go to product for anyone who needs better performance."
